rbt_id,age,education_level,years_experience,company_tenure,hourly_wage,caseload_size,weekly_hours,travel_time_per_week,supervision_hours_last_month,bcba_feedback_score,rbt_support_rating,supervision_helpfulness_score,bcba_communication_score,bcba_goal_communication_score,supervision_frequency_last_3_months,burnout_score,work_life_balance,turnover_status
RBT_1035,44,Bachelor's,3.8,6.1,18,7,30,3,1,3,1,5,4,2,5,1,3,0
RBT_1036,36,High School,5.7,2.1,25,3,27,3,5,2,3,4,5,3,3,1,1,0
RBT_1037,35,High School,1.4,4.9,26,3,33,5,9,5,3,4,1,3,5,8,3,1
RBT_1038,34,Bachelor's,7.7,4.8,29,8,21,6,7,4,4,2,4,3,13,8,2,0
RBT_1039,42,Bachelor's,6.0,1.7,16,5,29,4,7,3,1,3,3,1,7,2,3,1
RBT_1040,34,High School,2.3,0.4,17,5,35,9,2,5,3,4,1,1,4,8,5,0
RBT_1041,24,High School,2.3,3.0,29,9,35,7,3,2,2,2,3,4,8,2,1,0
RBT_1042,40,Bachelor's,2.3,2.2,19,3,38,6,4,3,4,4,3,2,14,5,2,1
RBT_1043,33,Bachelor's,1.0,5.7,25,3,30,7,2,4,5,3,2,1,11,1,3,0
RBT_1044,21,Master's,6.1,5.6,29,5,25,3,9,1,3,2,5,5,6,9,1,0
RBT_1045,30,Bachelor's,8.5,3.3,27,10,25,7,5,2,3,5,2,2,6,4,3,0
RBT_1046,38,Master's,0.7,4.3,16,3,26,5,7,3,1,3,5,4,6,2,2,1
RBT_1047,26,Bachelor's,1.0,4.3,27,6,35,2,9,5,4,1,2,3,4,1,1,0
RBT_1048,25,High School,5.9,5.8,18,11,32,7,5,5,1,2,1,4,14,6,2,1
RBT_1049,47,High School,8.3,3.1,15,6,22,6,6,3,1,1,3,2,3,8,5,0
RBT_1050,21,Bachelor's,3.6,2.1,18,10,28,9,4,5,4,2,1,3,10,4,5,0
RBT_1051,25,Bachelor's,3.8,2.0,21,9,22,4,8,3,2,5,5,4,6,1,4,0
RBT_1052,37,High School,6.2,3.8,29,5,25,3,1,2,3,2,3,4,6,1,1,1
RBT_1053,21,High School,3.1,3.3,28,9,36,0,1,5,1,4,3,2,2,6,5,1
RBT_1054,37,Master's,0.8,3.2,26,9,22,9,5,2,3,1,5,1,14,2,4,0
RBT_1055,49,Bachelor's,7.5,0.8,17,5,21,2,9,4,4,1,1,5,10,5,1,0
RBT_1056,34,High School,6.4,5.1,24,4,31,1,2,4,2,2,3,4,9,2,2,0
RBT_1057,46,High School,6.0,1.7,22,11,25,7,3,4,5,4,1,5,4,9,3,0
RBT_1058,38,High School,7.5,1.5,20,3,29,7,8,4,2,4,1,2,4,2,3,0
RBT_1059,21,High School,6.9,3.0,20,9,30,4,5,5,4,2,1,2,10,5,2,1
RBT_1060,39,High School,2.5,1.7,28,6,35,4,3,3,2,3,3,1,13,4,5,0
RBT_1061,44,High School,3.8,4.2,29,4,35,3,6,5,5,5,4,3,12,1,3,1
RBT_1062,25,Bachelor's,1.7,2.7,15,4,37,0,6,5,1,2,2,5,11,9,2,0
RBT_1063,20,High School,1.7,3.3,19,10,28,0,5,2,2,4,5,4,12,3,4,0
RBT_1064,43,Bachelor's,6.9,3.9,17,9,38,5,5,3,4,5,1,3,12,8,4,1
RBT_1065,34,Bachelor's,8.7,1.6,29,9,21,3,6,1,2,2,3,5,8,4,2,0
RBT_1066,47,High School,9.6,1.3,24,7,20,3,2,1,5,5,5,5,3,9,1,0
RBT_1067,49,Bachelor's,6.5,6.2,29,10,35,2,6,3,4,3,4,3,10,5,5,1
RBT_1068,42,High School,2.2,3.1,15,4,37,8,2,1,2,4,4,3,7,2,5,0
RBT_1069,29,Bachelor's,1.5,3.0,22,4,22,2,3,3,4,3,3,1,7,8,2,0
RBT_1070,38,High School,8.2,0.4,21,7,20,7,2,2,5,3,1,4,2,4,3,0
RBT_1071,36,Bachelor's,6.0,3.6,21,3,25,1,1,2,1,4,4,4,3,2,5,0
RBT_1072,24,Bachelor's,6.4,4.0,26,8,38,3,1,5,5,3,4,4,12,6,5,0
RBT_1073,48,High School,7.9,4.0,24,6,38,0,9,1,1,2,4,3,14,1,4,0
RBT_1074,23,High School,7.2,5.0,28,8,30,4,4,3,3,2,3,1,4,8,4,0
RBT_1075,29,Bachelor's,8.4,1.4,24,9,27,1,5,2,5,5,5,2,2,9,4,0
RBT_1076,43,Bachelor's,1.0,1.9,24,5,24,0,7,5,1,2,2,1,14,7,5,1
RBT_1077,36,High School,7.6,5.7,18,10,39,0,2,1,3,2,3,3,9,9,5,0
RBT_1078,29,Bachelor's,8.6,6.6,27,9,28,1,9,1,3,5,1,1,10,2,5,0
RBT_1079,36,High School,3.2,1.1,29,3,34,4,4,1,3,1,3,3,11,1,3,0
RBT_1080,47,Bachelor's,6.6,3.6,25,8,33,8,1,2,4,4,3,5,6,7,3,1
RBT_1081,39,High School,3.5,1.7,20,9,23,5,8,2,5,2,2,5,1,4,3,0
RBT_1082,43,Bachelor's,9.6,0.6,27,6,27,3,4,1,5,5,2,2,1,8,1,0
RBT_1083,24,High School,0.8,2.4,23,4,39,2,7,2,5,3,2,5,8,3,5,0
RBT_1084,21,High School,6.0,1.2,29,11,36,7,3,1,5,3,5,2,11,7,5,1
RBT_1085,25,High School,2.1,5.0,28,9,21,2,9,4,4,2,3,4,6,7,2,0
RBT_1086,40,High School,7.3,3.8,17,3,39,0,5,2,5,4,1,3,13,9,2,0
RBT_1087,21,Bachelor's,2.2,1.2,29,10,35,3,5,3,1,5,2,4,10,4,1,0
RBT_1088,32,High School,2.7,0.3,23,5,29,4,3,2,3,5,2,4,12,1,2,0
RBT_1089,49,Bachelor's,5.2,5.7,18,6,21,4,9,1,4,5,3,2,7,7,3,1
RBT_1090,30,High School,9.2,1.4,19,7,30,4,3,3,4,5,1,3,6,6,1,1
RBT_1091,30,High School,2.5,4.3,21,3,29,7,2,5,5,5,2,2,2,1,1,0
RBT_1092,35,High School,1.9,2.5,20,8,38,7,9,3,3,4,3,1,3,9,1,1
RBT_1093,30,High School,7.7,4.2,24,8,33,3,9,3,1,5,4,4,8,8,4,0
RBT_1094,38,High School,5.3,2.3,22,4,30,8,4,2,3,4,5,3,4,4,2,1
RBT_1095,34,High School,9.2,0.8,22,8,28,0,4,3,2,4,3,4,13,5,5,0
RBT_1096,44,High School,1.9,1.7,22,10,26,4,6,3,3,4,2,1,8,8,4,0
RBT_1097,42,High School,6.6,1.5,17,8,34,4,9,1,1,3,1,1,3,2,3,1
RBT_1098,42,Bachelor's,2.7,3.1,29,6,39,4,8,2,1,1,4,3,2,6,4,1
RBT_1099,35,Bachelor's,2.0,4.7,28,6,36,7,3,1,1,2,1,3,7,2,3,1
RBT_1100,30,High School,7.0,2.0,24,11,22,8,6,2,4,3,1,1,1,8,5,1
RBT_1101,41,High School,6.1,0.3,20,8,34,2,7,5,4,1,1,4,11,5,5,0
RBT_1102,35,Master's,7.7,3.7,21,10,33,8,6,3,2,3,3,5,3,3,2,0
RBT_1103,27,Bachelor's,3.4,4.3,23,10,27,7,3,2,3,4,3,4,2,2,4,0
RBT_1104,23,Bachelor's,4.8,6.7,24,9,23,2,9,3,5,4,5,5,5,4,5,0
RBT_1105,27,High School,4.4,4.2,24,5,29,1,4,3,2,5,4,2,2,8,3,0
RBT_1106,23,Bachelor's,9.8,3.4,28,3,21,3,2,4,5,4,1,3,10,1,5,0
RBT_1107,43,Bachelor's,3.3,4.1,26,7,33,1,9,1,5,3,2,1,5,3,2,0
RBT_1108,44,Bachelor's,3.3,6.5,29,4,27,3,3,2,2,2,1,2,13,1,3,0
RBT_1109,22,Master's,3.9,5.8,18,4,29,4,6,5,3,4,4,4,3,2,1,0
RBT_1110,22,High School,5.9,2.4,19,9,37,1,5,4,5,1,1,5,9,7,2,0
RBT_1111,46,High School,2.9,1.8,22,5,34,7,2,1,4,3,3,3,10,1,2,0
RBT_1112,48,Bachelor's,9.2,2.0,15,10,24,0,1,5,4,1,3,5,9,9,1,1
RBT_1113,37,Bachelor's,3.0,3.6,26,11,32,2,9,5,2,5,4,4,8,8,5,0
RBT_1114,48,High School,9.0,5.3,20,10,37,6,3,3,5,5,5,4,13,1,2,0
RBT_1115,45,High School,1.5,3.6,29,8,21,9,7,1,2,2,1,1,5,1,1,0
RBT_1116,38,High School,6.7,0.7,18,7,32,0,9,4,4,3,4,2,10,2,1,1
RBT_1117,38,High School,9.1,5.1,19,5,33,1,9,2,2,2,2,3,11,2,2,0
RBT_1118,40,Bachelor's,2.1,5.7,25,5,29,2,6,2,5,1,2,1,7,6,4,1
RBT_1119,24,Bachelor's,9.7,2.2,19,9,23,1,8,4,5,2,5,5,2,1,2,0
RBT_1120,37,High School,4.8,4.7,16,7,34,1,9,3,4,1,3,2,3,4,4,0
RBT_1121,47,High School,9.5,3.1,22,8,27,5,3,3,1,2,4,3,12,7,5,0
RBT_1122,29,High School,6.9,6.2,29,8,34,6,6,5,1,5,1,5,11,9,1,1
RBT_1123,48,High School,3.4,5.9,16,11,33,5,5,1,3,3,4,3,2,3,3,0
RBT_1124,41,Bachelor's,2.3,3.8,18,3,28,5,7,5,4,2,5,3,10,4,2,0
RBT_1125,40,Master's,3.4,4.9,26,10,39,8,7,2,3,1,4,2,11,5,3,0
RBT_1126,25,Bachelor's,1.4,6.2,27,7,22,7,9,4,4,3,5,5,1,5,5,0
RBT_1127,20,High School,1.9,3.6,19,8,34,7,1,1,5,5,5,1,3,2,2,1
RBT_1128,24,Bachelor's,1.5,2.3,28,8,36,5,6,4,4,5,5,1,4,5,3,0
RBT_1129,28,Bachelor's,4.5,5.3,15,3,35,4,5,1,2,4,4,1,12,1,5,0
RBT_1130,31,Bachelor's,8.1,1.7,20,5,23,8,4,2,3,3,2,3,9,7,4,0
RBT_1131,45,High School,1.8,2.8,16,8,30,1,1,2,4,2,1,4,12,5,5,0
RBT_1132,33,High School,1.7,6.1,28,11,27,6,4,1,3,5,5,2,2,6,2,0
RBT_1133,21,High School,6.6,5.1,19,8,22,5,7,3,4,2,3,1,9,9,2,0
RBT_1134,36,High School,2.4,2.9,29,8,38,6,4,1,1,2,5,2,1,3,2,0
RBT_1135,33,High School,1.4,1.7,20,3,33,3,1,2,3,1,4,3,9,1,5,1
RBT_1136,45,High School,2.1,2.6,25,11,28,8,1,4,5,2,5,2,6,8,2,0
RBT_1137,32,High School,9.3,2.1,22,6,22,6,1,5,5,4,3,1,8,2,5,1
RBT_1138,46,Bachelor's,8.3,1.4,23,4,23,1,5,4,4,3,2,1,3,2,1,1
RBT_1139,28,High School,3.9,5.3,27,3,23,3,7,2,5,3,4,3,8,4,1,0
RBT_1140,45,High School,6.7,1.9,29,5,30,4,9,4,5,1,4,3,11,5,1,0
RBT_1141,44,Master's,5.6,3.3,26,5,38,1,8,3,3,4,4,5,9,1,3,1
RBT_1142,34,Master's,6.9,2.8,20,7,35,9,2,3,4,4,3,3,7,3,1,1
RBT_1143,44,Bachelor's,7.0,6.9,19,3,36,7,9,1,3,3,4,4,4,8,1,0
RBT_1144,41,Master's,6.5,2.9,26,9,29,0,4,4,4,4,2,4,6,6,5,0
RBT_1145,34,Bachelor's,3.0,0.7,18,3,36,2,5,4,5,5,1,1,6,3,5,0
RBT_1146,43,Master's,0.9,0.8,16,6,35,0,5,2,4,2,1,3,2,7,2,0
RBT_1147,49,High School,4.8,4.2,16,8,39,4,4,1,4,2,5,4,2,6,2,1
RBT_1148,30,High School,9.0,4.3,21,3,25,7,6,1,2,3,1,4,11,5,2,0
RBT_1149,35,High School,5.9,3.0,19,9,26,6,1,4,4,3,3,5,5,8,5,1
RBT_1150,48,High School,8.4,3.1,21,9,33,8,2,5,2,4,1,3,1,8,5,0
RBT_1151,36,High School,9.9,0.6,27,5,30,1,4,4,3,1,3,5,5,3,1,0
RBT_1152,45,Bachelor's,2.1,3.7,25,6,31,7,4,4,2,3,3,2,10,8,4,0
RBT_1153,23,Bachelor's,7.1,3.6,15,8,33,7,8,4,3,3,5,5,3,9,5,0
RBT_1154,20,Bachelor's,6.9,1.2,15,9,24,5,9,3,4,3,1,2,3,3,4,1
RBT_1155,27,High School,9.8,0.9,19,6,24,2,4,1,3,4,5,2,8,8,5,0
RBT_1156,36,Bachelor's,9.9,1.0,16,11,39,1,6,3,5,5,4,3,11,8,5,1
RBT_1157,22,Bachelor's,7.0,0.9,22,11,34,7,4,5,4,3,2,2,3,7,3,1
RBT_1158,48,High School,2.8,4.3,28,11,20,5,4,2,2,5,1,2,3,8,4,0
RBT_1159,39,Bachelor's,8.1,1.5,29,8,28,3,9,5,1,4,4,5,1,1,3,0
RBT_1160,34,High School,1.5,1.9,17,4,22,4,4,1,4,1,4,3,14,3,1,1
RBT_1161,34,High School,7.9,1.4,15,4,23,4,6,2,5,2,5,3,8,6,3,0
RBT_1162,43,Master's,9.1,6.7,27,6,35,8,9,5,3,2,5,2,13,7,3,1
RBT_1163,41,High School,4.1,6.0,16,11,26,8,3,1,2,2,2,5,14,7,1,0
RBT_1164,33,High School,6.5,1.8,24,5,33,7,7,5,2,2,2,5,10,6,4,0
RBT_1165,45,Bachelor's,4.6,2.4,24,8,35,7,7,2,5,4,2,5,10,4,2,1
RBT_1166,47,Bachelor's,4.7,1.6,21,4,37,1,1,2,5,2,2,5,6,5,5,1
RBT_1167,42,High School,3.4,3.5,20,3,35,2,2,5,4,4,5,1,11,9,4,1
RBT_1168,33,High School,7.7,0.3,26,7,35,7,5,3,1,1,3,2,8,1,1,0
RBT_1169,43,High School,9.4,4.8,22,10,21,4,8,5,1,3,5,2,3,2,3,1
RBT_1170,21,Bachelor's,9.4,3.8,21,4,29,6,6,5,3,3,3,2,14,5,2,0
RBT_1171,32,High School,2.2,6.3,28,11,26,7,7,5,2,3,5,3,11,5,3,0
RBT_1172,45,High School,8.8,1.3,24,10,34,5,3,3,4,4,5,3,6,7,5,1
RBT_1173,33,Master's,7.5,5.7,27,5,28,4,6,4,2,4,2,5,12,8,1,0
RBT_1174,46,Bachelor's,2.9,5.6,22,3,26,7,9,2,4,4,3,3,2,6,2,0
RBT_1175,43,High School,1.1,1.1,17,6,35,0,3,1,5,1,4,4,3,6,4,0
RBT_1176,38,Bachelor's,3.0,2.9,20,10,22,0,6,2,3,5,4,2,13,5,4,0
RBT_1177,26,Bachelor's,9.2,1.4,27,5,36,0,7,2,5,4,4,2,4,5,1,1
RBT_1178,22,High School,6.5,1.9,21,4,27,2,5,4,2,4,2,1,9,8,1,0
RBT_1179,34,High School,7.4,2.0,29,9,21,9,8,2,3,3,4,1,12,5,3,1
RBT_1180,42,Bachelor's,2.9,4.0,24,6,39,5,8,2,4,2,5,4,4,6,2,1
RBT_1181,33,High School,7.3,3.0,25,8,22,5,6,3,4,2,2,1,7,3,5,0
RBT_1182,30,Bachelor's,0.8,6.6,15,7,27,4,7,3,3,1,4,5,12,5,1,0
RBT_1183,34,High School,4.1,1.1,15,4,21,6,3,3,5,2,2,5,8,9,2,0
RBT_1184,47,High School,6.5,6.8,21,4,38,4,7,3,3,5,5,2,5,3,1,1
RBT_1185,32,High School,1.9,1.8,27,11,36,1,7,3,5,3,2,5,2,8,1,0
RBT_1186,37,High School,8.3,5.5,25,4,24,3,4,1,3,1,4,1,11,7,4,1
RBT_1187,45,High School,2.7,2.5,27,10,39,0,4,4,5,2,2,4,8,4,2,0
RBT_1188,25,High School,6.7,1.2,17,10,36,6,3,5,1,2,1,5,5,5,4,0
RBT_1189,22,Bachelor's,4.3,6.0,17,3,29,3,7,3,3,3,4,2,5,8,4,0
RBT_1190,38,Master's,6.2,2.3,29,3,28,3,5,4,5,1,5,2,7,7,2,0
RBT_1191,34,Bachelor's,1.5,4.7,19,6,25,3,3,5,2,3,3,1,6,2,4,1
RBT_1192,44,Bachelor's,0.7,4.1,29,4,30,2,6,2,2,1,2,5,3,8,3,1
RBT_1193,42,High School,9.1,3.4,25,3,21,7,6,2,3,2,2,1,14,8,5,0
RBT_1194,24,Master's,3.1,3.6,20,11,31,3,6,4,3,3,4,2,14,9,5,0
RBT_1195,47,High School,8.3,5.2,16,5,31,7,2,1,4,3,4,4,7,2,3,0
RBT_1196,29,Master's,10.0,0.8,17,3,35,8,7,1,5,5,1,5,12,4,1,0
RBT_1197,26,Master's,2.5,4.7,20,4,31,0,7,4,3,3,5,4,14,2,4,0
RBT_1198,44,Bachelor's,3.0,6.3,17,10,37,3,4,1,2,1,2,5,1,4,5,0
RBT_1199,36,Master's,6.8,0.6,28,7,32,5,6,1,2,5,2,2,4,3,2,0
RBT_1200,26,Bachelor's,9.7,1.2,19,9,34,7,4,2,2,3,3,5,4,7,1,0
RBT_1201,41,High School,9.2,5.1,23,8,35,5,4,1,5,3,2,2,6,5,5,1
RBT_1202,45,High School,5.3,3.2,26,3,23,5,6,1,1,5,2,3,6,7,4,0
RBT_1203,49,Bachelor's,8.1,2.9,17,8,31,9,9,4,3,2,1,2,10,2,5,0
RBT_1204,31,High School,1.8,1.1,26,9,36,3,7,1,1,3,3,2,8,4,4,0
RBT_1205,44,Bachelor's,9.8,3.6,25,6,20,8,2,3,5,4,2,5,12,6,1,1
RBT_1206,36,Master's,9.7,1.1,27,10,37,6,6,3,3,2,2,4,1,5,3,0
RBT_1207,32,High School,2.1,3.4,27,10,35,5,5,4,4,3,5,2,13,2,4,0
RBT_1208,39,Bachelor's,3.3,5.4,20,9,20,0,6,3,3,2,2,5,7,7,4,1
RBT_1209,44,Master's,1.5,2.0,25,4,29,1,8,2,3,1,1,2,14,2,1,0
RBT_1210,23,Master's,3.1,3.5,19,8,38,5,8,4,3,2,2,1,4,9,1,0
RBT_1211,29,Master's,8.3,6.9,19,8,35,0,3,1,3,5,2,1,13,7,2,0
RBT_1212,22,Bachelor's,4.1,4.9,25,9,33,4,9,3,3,3,4,1,6,3,1,1
RBT_1213,28,Master's,1.3,5.9,28,8,21,0,6,2,5,2,2,1,10,6,5,0
RBT_1214,32,Bachelor's,3.8,3.0,28,4,25,2,7,4,3,4,3,4,14,5,4,0
RBT_1215,37,High School,9.8,5.4,20,10,24,6,9,4,5,1,4,2,9,9,3,0
RBT_1216,34,High School,6.5,0.5,20,6,31,4,7,1,3,1,3,1,3,3,1,0
RBT_1217,23,Bachelor's,4.5,1.0,15,11,23,9,9,5,3,2,3,5,8,2,4,0
RBT_1218,34,High School,2.1,1.6,25,10,23,0,1,3,5,5,1,1,3,2,3,0
RBT_1219,41,Bachelor's,9.9,2.9,29,5,24,0,1,2,3,1,2,3,6,4,2,0
RBT_1220,21,Bachelor's,8.3,6.0,23,5,26,7,3,4,2,2,3,3,2,1,5,0
RBT_1221,34,High School,3.2,2.6,19,10,25,8,9,3,3,2,2,4,9,9,2,0
RBT_1222,27,Bachelor's,1.2,4.7,15,4,32,6,1,2,4,1,2,3,14,3,1,0
RBT_1223,27,Bachelor's,1.0,5.0,22,11,23,2,1,2,5,2,1,5,13,5,5,0
RBT_1224,36,High School,1.6,4.2,21,6,32,5,5,4,3,2,1,1,2,2,2,0
RBT_1225,31,High School,6.0,2.6,21,8,23,2,8,3,3,4,3,3,12,8,4,0
RBT_1226,38,High School,9.3,4.1,29,5,29,9,2,2,5,2,3,3,5,3,1,0
RBT_1227,29,High School,5.2,2.5,28,5,39,3,4,4,1,2,4,4,6,5,2,1
RBT_1228,28,Master's,8.5,0.8,19,5,20,3,6,3,2,5,2,3,4,7,5,1
RBT_1229,24,High School,4.7,7.0,15,4,27,2,1,3,2,1,2,1,12,2,5,1
RBT_1230,25,Bachelor's,7.2,1.1,23,10,26,9,4,4,3,5,1,2,7,3,3,0
RBT_1231,39,High School,7.5,0.7,25,11,24,5,4,3,5,3,1,1,13,8,5,0
RBT_1232,45,High School,2.2,6.2,23,10,22,4,9,5,4,5,3,3,7,8,5,1
RBT_1233,21,Bachelor's,3.9,2.3,22,5,34,8,9,2,3,3,4,3,12,3,1,0
RBT_1234,46,Bachelor's,6.6,4.6,19,9,36,8,6,2,2,3,4,3,7,7,5,0
RBT_1235,43,High School,1.2,2.4,28,4,32,2,8,3,3,5,1,4,11,2,3,1
RBT_1236,46,High School,3.9,2.9,17,6,34,8,4,4,5,4,1,5,7,9,5,0
RBT_1237,32,High School,5.6,2.0,22,8,38,2,8,1,4,5,4,1,13,8,3,0
RBT_1238,25,High School,10.0,2.5,15,7,39,3,3,3,1,1,4,3,10,9,4,0
RBT_1239,24,Bachelor's,5.0,3.0,17,11,33,0,2,1,4,5,3,2,11,9,3,1
RBT_1240,44,High School,8.3,5.1,26,6,32,4,6,3,3,4,4,4,10,7,1,1
RBT_1241,20,High School,4.6,3.7,25,7,31,8,5,1,2,5,2,5,9,4,2,1
RBT_1242,40,High School,8.1,6.6,21,6,28,1,8,3,5,4,4,3,2,5,2,0
RBT_1243,41,Master's,6.2,0.5,28,10,22,3,1,4,3,1,5,1,5,7,4,0
RBT_1244,40,Master's,8.9,3.6,29,10,30,9,3,1,1,2,4,2,10,5,1,0
RBT_1245,25,High School,4.4,4.2,18,5,29,1,7,5,5,4,1,4,9,8,4,0
RBT_1246,25,Bachelor's,6.2,6.5,21,3,20,7,4,4,5,4,1,1,12,5,4,1
RBT_1247,42,High School,6.5,0.5,26,8,36,8,5,3,5,4,5,1,13,5,5,0
RBT_1248,35,High School,4.5,4.1,25,4,32,2,8,1,3,1,2,4,14,5,5,0
RBT_1249,23,Bachelor's,1.9,6.0,27,4,33,8,1,2,1,3,4,1,11,4,1,0
RBT_1250,49,Master's,1.4,1.8,28,5,20,5,1,4,3,4,4,2,11,7,2,0
RBT_1251,30,Master's,0.7,6.2,19,10,21,5,7,1,5,1,5,2,2,2,3,0
RBT_1252,49,Bachelor's,8.8,0.3,20,5,21,6,9,4,5,2,3,1,3,4,5,0
RBT_1253,49,High School,2.7,5.2,28,9,26,4,4,1,2,4,3,3,7,3,1,0
RBT_1254,49,Bachelor's,2.5,6.5,21,11,28,5,8,2,4,3,2,1,9,8,1,0
RBT_1255,43,High School,7.5,4.7,29,10,23,0,7,5,3,1,4,3,14,7,2,0
RBT_1256,42,Bachelor's,3.5,3.2,27,3,21,2,2,2,1,2,4,1,3,3,1,1
RBT_1257,28,High School,5.3,0.5,24,9,38,8,5,3,5,3,4,5,10,4,1,0
RBT_1258,42,Bachelor's,2.0,6.5,26,9,24,4,9,4,3,2,1,2,8,4,2,0
RBT_1259,22,High School,9.6,3.4,21,10,28,4,9,5,4,3,3,1,11,7,5,0
RBT_1260,38,High School,8.6,0.4,21,7,32,7,3,4,3,5,5,2,8,8,2,0
RBT_1261,27,Master's,8.7,4.9,21,11,31,1,3,1,4,5,1,4,12,4,4,1
RBT_1262,24,High School,4.4,3.5,25,11,38,6,2,3,3,5,1,5,4,8,5,1
RBT_1263,23,Bachelor's,7.7,1.0,27,10,28,8,7,3,2,2,3,3,11,1,4,0
RBT_1264,43,High School,1.9,1.7,27,8,29,6,6,4,3,5,4,4,13,9,1,0
RBT_1265,25,High School,0.6,0.6,21,8,38,4,5,3,2,1,2,5,6,7,4,0
RBT_1266,21,High School,0.7,4.1,17,3,29,5,7,4,4,1,5,4,11,4,2,0
RBT_1267,39,High School,6.1,4.4,29,8,31,3,4,1,5,5,3,2,12,8,2,1
RBT_1268,47,Bachelor's,4.8,3.6,26,6,33,6,5,1,5,3,2,5,8,2,3,0
RBT_1269,30,High School,5.4,5.8,17,6,27,0,9,4,3,3,3,4,12,8,1,0
RBT_1270,23,Master's,0.6,6.1,21,4,35,3,9,2,1,2,3,3,9,6,2,0
RBT_1271,34,Bachelor's,4.5,4.4,28,6,36,2,4,2,3,3,3,5,2,7,5,0
RBT_1272,25,High School,7.3,0.3,16,7,39,3,6,1,2,4,3,5,1,7,2,0
RBT_1273,41,Bachelor's,4.7,4.9,28,7,23,0,2,5,2,3,4,4,5,2,5,1
RBT_1274,36,Bachelor's,7.5,3.0,16,7,25,1,3,2,4,1,1,1,10,2,1,0
RBT_1275,49,Bachelor's,2.7,4.0,17,6,31,8,9,4,3,3,3,3,3,4,3,1
RBT_1276,43,High School,8.2,4.6,28,3,37,6,6,1,4,2,2,3,11,6,3,0
RBT_1277,25,High School,6.1,2.6,18,10,26,5,8,3,1,3,2,4,13,4,4,1
RBT_1278,38,Bachelor's,2.5,6.4,20,5,24,1,5,3,5,2,2,2,6,6,2,0
RBT_1279,49,Master's,2.7,1.1,27,4,29,0,2,2,5,4,1,2,12,5,1,0
RBT_1280,44,Bachelor's,6.5,4.8,22,11,25,1,7,5,3,5,1,1,14,6,4,0
RBT_1281,21,High School,8.4,0.2,24,9,33,6,6,2,4,4,2,1,11,9,1,0
RBT_1282,34,Bachelor's,4.4,6.5,24,11,25,1,2,5,4,1,4,4,1,6,1,0
RBT_1283,30,High School,3.0,1.0,21,4,33,2,6,2,1,4,1,2,12,6,4,0
RBT_1284,27,High School,8.7,0.8,18,11,31,7,8,3,4,4,1,3,11,8,1,0
RBT_1285,45,High School,6.9,2.5,16,11,31,6,1,5,2,1,4,2,4,5,4,0
RBT_1286,38,Bachelor's,4.8,2.7,16,11,27,8,4,3,2,1,3,4,6,5,2,1
RBT_1287,32,High School,5.1,1.7,29,6,29,3,1,4,2,5,1,2,2,1,4,0
RBT_1288,31,High School,2.4,4.2,18,5,35,6,2,4,3,5,2,5,11,6,2,0
RBT_1289,24,Bachelor's,6.5,3.2,20,8,39,0,1,1,2,3,2,4,11,1,3,0
RBT_1290,25,High School,3.9,0.4,17,5,27,1,6,3,2,2,4,5,8,8,4,1
RBT_1291,45,High School,10.0,2.4,20,11,28,6,6,3,5,1,2,4,4,9,3,1
RBT_1292,41,High School,5.1,5.7,19,5,32,1,1,1,3,4,5,3,2,6,4,0
RBT_1293,23,Master's,5.1,4.9,19,4,39,5,4,4,2,4,2,4,1,9,1,1
RBT_1294,38,Bachelor's,5.9,5.1,16,10,36,9,4,4,1,5,4,4,8,2,3,1
RBT_1295,39,High School,9.2,4.9,22,8,38,8,8,5,2,2,4,4,10,9,5,0
RBT_1296,20,Bachelor's,8.1,2.3,19,10,36,4,6,5,3,1,4,4,1,4,5,0
RBT_1297,39,Bachelor's,4.8,0.9,25,9,26,9,2,4,4,5,5,1,7,3,5,0
RBT_1298,36,High School,7.3,2.1,16,5,20,6,5,2,5,2,1,5,7,1,3,0
RBT_1299,31,Bachelor's,6.1,5.9,21,10,39,0,4,3,5,1,3,4,13,1,2,0
RBT_1300,34,Bachelor's,5.2,6.9,27,3,33,7,4,5,3,4,2,4,6,8,4,0
RBT_1301,20,Bachelor's,2.3,3.6,29,3,36,8,8,2,2,4,1,1,8,2,1,0
RBT_1302,45,High School,4.9,0.3,23,10,32,4,5,5,1,5,4,2,10,1,1,0
RBT_1303,33,Bachelor's,2.8,1.2,23,11,21,5,3,1,2,2,1,1,1,2,3,1
RBT_1304,25,Bachelor's,9.2,2.4,15,8,33,7,4,3,2,4,1,1,12,3,5,0
RBT_1305,24,High School,3.7,4.1,21,7,20,3,1,5,1,2,5,1,1,4,1,0
RBT_1306,49,High School,9.5,0.7,23,4,24,1,6,4,5,5,4,4,13,9,1,1
RBT_1307,30,High School,5.6,6.6,20,11,26,9,4,1,2,3,4,1,1,7,2,0
RBT_1308,23,High School,6.5,2.7,15,8,38,7,6,1,4,2,2,1,6,5,1,0
RBT_1309,32,Bachelor's,5.7,6.4,16,10,33,1,2,4,4,2,2,1,7,5,1,0
RBT_1310,30,High School,1.7,5.5,18,11,33,4,5,1,3,5,2,4,10,6,4,1
RBT_1311,22,High School,4.1,5.3,28,11,34,5,9,3,3,3,2,3,9,1,1,0
RBT_1312,20,Bachelor's,1.4,4.3,18,10,24,4,8,5,1,4,1,3,10,6,4,1
RBT_1313,25,High School,6.4,4.5,16,10,24,5,3,1,1,1,1,2,5,6,5,1
